Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Col_33,Col_34,Col_35,Col_36,Col_37,Col_38,Col_39,Col_40,Col_41,Col_42,Col_43,Col_44,Col_45,Col_46,Col_47,Col_48,Col_49,Col_50,Col_51,Col_52
3.364526410174588,7.378039333235237,8.064531388743658,18.694181023927104,1.5543043191812356,4.526674185956826,2.9227049770902656,3.1152194847903774,11.322014062818871,23.695192480772555,2.07749737217702,0.2861537645307389,1.1418807721833333,0.0,0.5785619574788352,0.5153891890581729,22.00912769250922,27.11519223271137,0.0,2.382584398860358,0.4530767938403366,0.0,12.143289318879315,31.46137066994986,22.534129333473377,29.648442817032365,20.57949371102229,23.200161112162515,24.417379335739135,29.31636732494705,31.05254827945577,32.8477636829572,31.344886846569818,28.074961442897138,25.42567578341676,28.882944195082217,29.05412619910384,28.03833707251544,30.518929477198014,29.400269155824606,29.73103510599741,28.41260296947607,28.236273460409286,28.46515527154035,28.40323677690223,28.26201129495341,28.1210435117808,27.839777515937676,27.947219532641604,26.096198517517323,27.910539684487045,26.77917252391037
23.027170253254543,21.54775900666425,2.9697821507023487,0.9175008503808334,24.892929473668232,26.249502744518303,24.882291134737883,3.6023319496111235,1.6288393316695622,2.30283359238088,29.808259015853427,30.12419520624369,29.222886110949805,28.99777961936037,3.813419766311358,0.8024937799988348,0.0,0.2924558632058422,28.272727446197543,29.619497933662007,30.64856724406551,31.885648432613813,31.205122296717214,3.503809342319358,0.3679068050831485,1.1063007167263474,27.612977137124663,29.75786532975126,31.918532418369555,33.33252703157335,31.571691764732822,0.0,0.0,0.2001974928871827,29.45465414511584,30.72735789613297,31.79644371598961,29.98417834121069,0.0,1.010358410911484,0.0,0.3405307996232409,30.42306945479619,29.05465384052421,27.233348164500438,2.811721824369217,1.02228507006221,0.4066338371971641,28.84097287477211,26.87235868830387,15.59800893128592,0.9872873079077742
24.620208807925124,24.224672112530723,24.39185384027161,23.17034283125537,26.62304391504163,27.4557960247478,27.689459417463144,26.442207796339225,27.01276375751208,26.80134403831604,24.528704640160885,26.82330909043323,29.139438587859463,28.84294579105497,27.996471136623967,27.75834305842209,28.149367299844847,27.945877907002203,20.42615431547264,21.73406198606823,25.42258985860105,25.131750045240132,30.825409309017694,31.124222758304235,29.17448057840657,28.37808615276457,3.988764483958224,3.42835511058553,2.5629153954547768,0.0946533895333315,11.574590209365018,30.139248905493005,21.81668274957621,27.034420320479523,0.0,0.1421859025744192,0.0,0.0,0.0,1.880275248263384,9.151349276837411,25.037930944028204,0.0,0.1692002373036775,1.1825548902643213,2.806778802799324,3.497969937237494,7.9283002399128275,1.1914921101771905,3.161147377038716,5.066269436872641,8.149853248821568
1.3294821732113535,1.0230702720989606,1.2818911614338575,3.995008846372292,1.1910946502129722,0.1684074143144784,0.3762743064599644,1.5569726182874708,0.0,10.148201166038898,5.020222394141302,4.360434688644623,3.484950276725429,3.538992864010968,4.973873375788959,0.9522119965560816,4.6274116634302604,21.92549204668051,7.9353166421580035,14.735211953003878,21.60174215403473,25.413527178869057,30.28961749000697,29.307428622872983,26.77670759755466,25.46729104707867,23.54994423755637,25.70889879394377,26.5028942914653,28.521481590290254,29.73775644942928,29.721724057383515,29.095513278198005,25.610008675337728,24.79463538879492,26.4385987645262,27.69779939216776,22.95000909846909,22.763452379862557,28.09118350804908,24.596521915345487,24.93440131015215,23.70554228138085,25.785593127260807,23.365723743163176,20.26568899496773,23.39708578869553,22.715389193330985,23.506387953935448,22.8659194049257,17.551165518291665,17.936601262559932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031914819701009,0.0,0.0,0.0,0.0,0.0,1.3338035280753082,4.010159654714731,0.0,8.383156843110974,0.0,0.0,0.0,0.0,4.644439636102366,2.0180271507844973,1.748450158758262,14.440016074356526,19.64409595337991,23.38475687822281,25.69300950153052,27.699663986073837,23.926331928187228,22.846468560904786,27.06593476039652,23.42754729802857,27.9904657113469,27.961390036320893,26.151267098468324,27.94221697287289,26.71598071702869,25.636801609311487,25.96416654152237,25.3341416223286,27.663731523690952,28.04014873711689,27.681472107859683,26.865851368779843,27.20248359721573,27.894766318416288,24.81129851755976,27.087504399608523,27.49310096491297,26.75522015041856
3.09983713396079,5.152777063415574,13.956012819943515,12.70668782550882,2.390208924826797,5.664637822173487,3.1460897046399494,11.337079804625178,18.390712732027417,13.270078581553342,0.0829288569396413,1.848940432574996,2.575825868533122,0.0,1.30929483109891,2.3876379055932966,16.427156021346036,19.74729223019885,0.0,0.0,0.4161964466087617,0.4284394255741255,8.563892944621585,16.040379682672228,9.71574776032038,23.89964479643779,0.0,0.7233437181228013,0.0,1.1439954723173014,10.949997102556482,20.735755525890024,19.502960400183063,27.1681564738336,1.3937229519948031,4.154870641015855,2.685063380963408,2.7830186312823315,12.53949026703516,16.138955436976538,28.386064538166988,28.030848379474666,7.366371464296396,11.647018767092336,15.445389447635526,22.38850360071518,26.72818361042543,27.87442738784542,8.997385993328564,15.147029602841894,25.38439361317304,25.15284145807611
0.9490152848905268,4.564883422072288,11.091239665215555,6.377381780087083,3.6617127845011024,0.8795393752204144,9.729712149488853,22.289760982154156,23.879923367292545,11.190005535493752,0.0,0.0,0.9329017676601924,3.8895864957675625,23.660237077830985,24.89593526260546,24.562892481887765,19.490714852532854,0.0,0.2888765170129469,0.0941060939974153,4.975714724592683,10.30968063188142,19.487383804080352,27.22082254190744,16.312887132220016,0.0,0.0,4.069069527240266,9.981168572022476,22.28883172880704,26.62062000947317,23.373120119725705,13.651811583628229,0.4364214010935278,1.2635136052185716,2.254408235667136,21.16649816594293,22.105704209419947,4.644510069472244,7.0581880919249445,4.945159138174422,0.3769690615595383,0.5065122021129137,0.4472840426035567,6.755553218082817,0.2850001034135712,0.8733486945899273,0.0,0.7228431838295876,1.5569850695500578,0.581116758356706
3.421266079084122,3.970075280010752,2.845836033996419,3.2318018570376466,0.0,0.0,0.3454231904479371,2.1001471492435817,4.153274228352367,19.320114979639676,0.0,0.0,0.9558957916836344,0.1227080605498888,0.0,0.0,15.006566240887237,22.893314988019863,0.2675035719987577,0.1214809799443899,0.0,1.5511833447118235,2.2370063184829467,0.0,0.3380607068149438,23.48785761048936,0.0,0.0,0.0,0.0,11.08795791355756,3.2469996856226966,14.809786956648246,25.21492302569441,0.5175179545494231,0.1834485505220838,0.0,0.0,0.6159154309664818,2.709380855246198,13.99894023890715,23.296786750376317,0.0,0.3270169813654538,0.0,0.5196686364287794,7.551352543967828,18.821292917252546,0.0,0.0,0.0,13.391506511141165
0.0946751982285027,2.9545107999253517,0.0,0.0,2.752136425037587,2.822194801337898,2.2331795967402783,1.3293590734330063,0.0070580481969834,0.0613320050220634,2.282649461618518,3.0154752186072558,3.273838244441374,2.2573951066188576,0.0,0.0,2.17431234623447,15.15898384726836,0.1783395624579567,0.0,1.233155456276671,1.6238004471539138,0.0,9.505965628241045,2.5910084255664247,22.10089113691263,0.0,0.0,0.0,0.0,23.76638516980129,25.642722090228972,19.017242749319557,17.456274702781215,0.0,0.0,0.0,0.0,3.386452663936009,0.0,4.838573600952656,6.252924848809847,0.8859604691167254,0.0,0.1484430054299497,0.0,0.2743377062376286,5.588256245793927,0.0,0.0,4.165536315303627,0.7281223367608295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324208409757902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9127214416727834,2.959430129060237,0.0336718726405781,0.0070375296515677,0.0,0.0,0.0,0.0,0.0,1.1238663327136806,0.0622911598902872,0.0,0.0,0.0227366342589113,1.7320963722653957,3.2494832742092425,5.233114464675227,1.8112787379273407,0.0387605479270964,0.0316147485885814,0.0415033799964254,0.0,0.0552175403430703,2.1687258105810945,1.1320936297126996,0.8933560491973332,1.5273641122156416,1.630443004685457,2.54463905396824
